,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
91,2013-07-07 19:00:00,68.94556039204518,68.94556039204518,62.3855606646096,75.72624981776535,63.1570819,0,0.0
92,2013-07-07 20:00:00,68.95098940682972,68.95098940682972,63.04755629664447,74.88223054588549,63.38689893,0,0.0
93,2013-07-07 21:00:00,68.95641842161426,68.95641842161426,63.24478969382146,74.66329102738719,63.99038726,0,0.0
94,2013-07-07 22:00:00,68.9618474363988,68.9618474363988,62.64333976856283,74.98607738312302,62.67478854,0,0.0
95,2013-07-07 23:00:00,68.96727645118334,68.96727645118334,62.85242829734517,75.60700767700094,64.24663357,0,0.0
96,2013-07-08 00:00:00,68.97270546596788,68.97270546596788,62.88881534185612,75.0989057278424,62.48078508,-1,0.006530491915773576
97,2013-07-08 01:00:00,68.97813448075242,68.97813448075242,62.51875103819294,74.9339166138094,62.03055446,-1,0.007870259784760612
98,2013-07-08 02:00:00,68.98356349553696,68.98356349553696,62.56865894091171,75.25485037005494,63.41156044,0,0.0
99,2013-07-08 03:00:00,68.98899251032148,68.98899251032148,63.22041478818668,75.2169414910327,61.70510991,-1,0.024557202481234233
100,2013-07-08 04:00:00,68.99442152510602,68.99442152510602,62.981509337066235,74.96114178505925,62.77513946,-1,0.0032874459354683685
101,2013-07-08 05:00:00,68.99985053989057,68.99985053989057,62.31816013352336,75.21780819049046,61.36447611,-1,0.015541304741424254
102,2013-07-08 06:00:00,69.0052795546751,69.0052795546751,63.75494922795267,75.09028380886194,61.68984072,-1,0.03347566607159611
103,2013-07-08 07:00:00,69.01070856945964,69.01070856945964,61.92024402876602,75.4497326693479,62.20048874,0,0.0
104,2013-07-08 08:00:00,69.01613758424418,69.01613758424418,63.060213477778255,74.98660659175937,62.98280722,-1,0.0012290061557255762
105,2013-07-08 09:00:00,69.02156659902872,69.02156659902872,62.27670329694857,75.5154980354861,64.44813096,0,0.0
106,2013-07-08 10:00:00,69.02699561381326,69.02699561381326,63.20332358700317,75.22688243447689,65.33294727,0,0.0
107,2013-07-08 11:00:00,69.03242462859778,69.03242462859778,62.40194553623166,74.98410881126622,66.51294379,0,0.0
108,2013-07-08 12:00:00,69.03785364338233,69.03785364338233,62.990139292334916,75.44924958840463,67.88554227,0,0.0
109,2013-07-08 13:00:00,69.04328265816687,69.04328265816687,62.32070917025266,75.00181627147111,67.22250712,0,0.0
110,2013-07-08 14:00:00,69.0487116729514,69.0487116729514,62.22015994387161,75.70679584152207,68.08885127,0,0.0
111,2013-07-08 15:00:00,69.05414068773594,69.05414068773594,62.49745526811378,75.81815959222732,68.55257476,0,0.0
112,2013-07-08 16:00:00,69.05956970252049,69.05956970252049,62.65451388145221,74.81458928255185,70.32033392,0,0.0
113,2013-07-08 17:00:00,69.06499871730502,69.06499871730502,63.55951849210633,74.61428349100804,70.48553783,0,0.0
114,2013-07-08 18:00:00,69.07042773208956,69.07042773208956,62.432928681594596,75.8520767909606,72.33830154,0,0.0
115,2013-07-08 19:00:00,69.0758567468741,69.0758567468741,62.957315392749784,75.6676179831843,71.1908248,0,0.0
116,2013-07-08 20:00:00,69.08128576165863,69.08128576165863,62.26037632960954,74.98277085538035,70.75989770000002,0,0.0
117,2013-07-08 21:00:00,69.08671477644317,69.08671477644317,63.1883543680604,75.2790188194093,70.57075487,0,0.0
118,2013-07-08 22:00:00,69.09214379122771,69.09214379122771,62.85840998396089,74.89080372893596,68.88572309999999,0,0.0
119,2013-07-08 23:00:00,69.09757280601225,69.09757280601225,62.7586260106637,75.57697938716099,68.36836764,0,0.0
120,2013-07-09 00:00:00,69.10300182079679,69.10300182079679,63.03764609995688,74.90816554789005,68.42198714,0,0.0
121,2013-07-09 01:00:00,69.10843083558132,69.10843083558132,63.18153007504285,75.48578751516101,67.55824354,0,0.0
122,2013-07-09 02:00:00,69.11385985036586,69.11385985036586,63.19962526428338,75.6291034004413,66.4884322,0,0.0
123,2013-07-09 03:00:00,69.11928886515041,69.11928886515041,62.077118656515445,75.56678171529892,66.00939653,0,0.0
124,2013-07-09 04:00:00,69.12471787993493,69.12471787993493,62.442141883604094,75.07822018209565,64.88258671,0,0.0
125,2013-07-09 05:00:00,69.13014689471947,69.13014689471947,62.55853434016813,74.9948720139026,65.79409771,0,0.0
126,2013-07-09 06:00:00,69.13557590950401,69.13557590950401,62.40304305879785,75.57015416293926,65.69617694,0,0.0
127,2013-07-09 07:00:00,69.14100492428855,69.14100492428855,63.240688920288335,75.54982052275018,66.14773729,0,0.0
128,2013-07-09 08:00:00,69.14643393907309,69.14643393907309,63.12907060084155,75.09679151141303,67.47861967,0,0.0
129,2013-07-09 09:00:00,69.15186295385763,69.15186295385763,63.50769302966674,74.66905734223924,67.43966413,0,0.0
130,2013-07-09 10:00:00,69.15729196864217,69.15729196864217,62.71280056524945,75.29427247668615,68.50079012,0,0.0
131,2013-07-09 11:00:00,69.16272098342671,69.16272098342671,63.070074777570916,74.90851516149847,69.93367814,0,0.0
132,2013-07-09 12:00:00,69.16814999821123,69.16814999821123,62.95201494227719,74.92888565981563,70.66856782,0,0.0
133,2013-07-09 13:00:00,69.17357901299579,69.17357901299579,63.22515939539873,75.12276662551713,69.43364009999999,0,0.0
134,2013-07-09 14:00:00,69.17900802778033,69.17900802778033,62.86566059575668,76.23458039018425,70.20645921,0,0.0
135,2013-07-09 15:00:00,69.18443704256485,69.18443704256485,63.0250034243742,75.25256553415068,70.23002897,0,0.0
136,2013-07-09 16:00:00,69.18986605734939,69.18986605734939,63.26862160300379,75.51973028009893,71.58361231,0,0.0
137,2013-07-09 17:00:00,69.19529507213393,69.19529507213393,62.505238094929084,75.64680388348005,71.56436778,0,0.0
138,2013-07-09 18:00:00,69.20072408691847,69.20072408691847,63.20210895703657,75.25605069968984,71.02917453,0,0.0
139,2013-07-09 19:00:00,69.20615310170301,69.20615310170301,62.976982510920564,75.12608423392031,72.831066,0,0.0
140,2013-07-09 20:00:00,69.21158211648755,69.21158211648755,62.629942581935666,75.09594113577374,71.13716811,0,0.0
141,2013-07-09 21:00:00,69.21701113127209,69.21701113127209,62.46662799774185,75.50601606236064,69.72083178,0,0.0
142,2013-07-09 22:00:00,69.22244014605663,69.22244014605663,63.07761691997652,76.24967844064852,69.17560647,0,0.0
143,2013-07-09 23:00:00,69.22786916084115,69.22786916084115,63.14470901533902,75.91830447341809,69.31959282,0,0.0
144,2013-07-10 00:00:00,69.2332981756257,69.2332981756257,62.531026661443185,76.05005341568324,68.81260454,0,0.0
145,2013-07-10 01:00:00,69.23872719041023,69.23872719041023,63.198457755176044,74.71609629633497,68.55716829,0,0.0
146,2013-07-10 02:00:00,69.24415620519477,69.24415620519477,63.20600066194208,75.46345985775196,67.73062887,0,0.0
147,2013-07-10 03:00:00,69.24958521997931,69.24958521997931,62.12895582588272,75.82038604871137,67.80815335,0,0.0
148,2013-07-10 04:00:00,69.25501423476385,69.25501423476385,62.719309317401745,75.38051537129266,66.93277621,0,0.0
149,2013-07-10 05:00:00,69.26044324954839,69.26044324954839,63.64431820751284,75.1879099421093,65.84066557,0,0.0
150,2013-07-10 06:00:00,69.26587226433293,69.26587226433293,62.82423931178006,75.40576104431734,66.15467548,0,0.0
151,2013-07-10 07:00:00,69.27130127911747,69.27130127911747,62.58476635911086,75.69973118711567,65.78125301,0,0.0
152,2013-07-10 08:00:00,69.276730293902,69.276730293902,63.18555300269875,75.69402585437876,67.33388757,0,0.0
153,2013-07-10 09:00:00,69.28215930868654,69.28215930868654,62.716393978716575,75.316948020355,67.3485843,0,0.0
154,2013-07-10 10:00:00,69.28758832347107,69.28758832347107,63.13948600450365,75.65916147491122,69.75301970000001,0,0.0
155,2013-07-10 11:00:00,69.29301733825562,69.29301733825562,63.613740753252536,75.68259061664983,69.90438916,0,0.0
156,2013-07-10 12:00:00,69.29844635304015,69.29844635304015,62.768597450851395,75.78185642863458,70.59424483,0,0.0
157,2013-07-10 13:00:00,69.30387536782469,69.30387536782469,62.5287148979114,75.3861611920851,70.05946788,0,0.0
158,2013-07-10 14:00:00,69.30930438260923,69.30930438260923,62.81848705628497,75.27071043423805,71.02625542,0,0.0
159,2013-07-10 15:00:00,69.31473339739377,69.31473339739377,62.95521086972415,75.17820645924473,71.56116588,0,0.0
160,2013-07-10 16:00:00,69.3201624121783,69.3201624121783,63.350140224748245,75.22143786955012,70.98303947,0,0.0
161,2013-07-10 17:00:00,69.32559142696284,69.32559142696284,62.89416415949055,75.72183305935815,71.78059711,0,0.0
162,2013-07-10 18:00:00,69.33102044174738,69.33102044174738,63.25529600274858,75.4978671832656,73.40419990000002,0,0.0
163,2013-07-10 19:00:00,69.33644945653192,69.33644945653192,62.822818116751236,75.32721922115913,71.60391994,0,0.0
164,2013-07-10 20:00:00,69.34187847131645,69.34187847131645,63.09197950419242,75.33668196168297,70.48045714,0,0.0
165,2013-07-10 21:00:00,69.34730748610099,69.34730748610099,63.6713304237419,75.58517983159187,69.48780075,0,0.0
166,2013-07-10 22:00:00,69.35273650088554,69.35273650088554,63.84013514543621,75.55475406885108,69.37470081,0,0.0
167,2013-07-10 23:00:00,69.35816551567007,69.35816551567007,63.389037815903286,75.38747471795921,68.66754682,0,0.0
168,2013-07-11 00:00:00,69.3635945304546,69.3635945304546,63.12660487678244,75.85469174063897,69.05640228,0,0.0
169,2013-07-11 01:00:00,69.36902354523914,69.36902354523914,62.75629817923755,75.66659291362392,69.28118591,0,0.0
170,2013-07-11 02:00:00,69.37445256002368,69.37445256002368,62.78783091826048,75.87789915340971,68.00921159,0,0.0
171,2013-07-11 03:00:00,69.37988157480822,69.37988157480822,62.970004498238666,75.48642115469056,68.57902651,0,0.0
172,2013-07-11 04:00:00,69.38531058959276,69.38531058959276,63.56216001421157,75.91134025797044,66.49549932,0,0.0
173,2013-07-11 05:00:00,69.3907396043773,69.3907396043773,63.847542698156104,75.92939449934534,66.7500451,0,0.0
174,2013-07-11 06:00:00,69.39616861916184,69.39616861916184,64.16633290584933,75.67640084556977,66.42304923,0,0.0
175,2013-07-11 07:00:00,69.40159763394637,69.40159763394637,63.52071918744013,74.83165776684832,67.52779448,0,0.0
176,2013-07-11 08:00:00,69.40702664873092,69.40702664873092,63.29168230309129,75.5114845260172,67.89346899,0,0.0
177,2013-07-11 09:00:00,69.41245566351546,69.41245566351546,63.350675993048114,76.7469179424507,69.1011507,0,0.0
178,2013-07-11 10:00:00,69.41788467829998,69.41788467829998,63.093655992148044,76.32728326547183,70.51575503,0,0.0
179,2013-07-11 11:00:00,69.42331369308452,69.42331369308452,63.516582197768436,75.85140840594318,71.51359764,0,0.0
180,2013-07-11 12:00:00,69.42874270786906,69.42874270786906,62.98210767746871,75.97153098013169,70.78913828,0,0.0
181,2013-07-11 13:00:00,69.4341717226536,69.4341717226536,62.93762981967521,75.77107215281725,70.92408975,0,0.0
182,2013-07-11 14:00:00,69.43960073743814,69.43960073743814,63.08700518370607,75.98439175312822,71.43667911,0,0.0
183,2013-07-11 15:00:00,69.44502975222268,69.44502975222268,64.00112132358791,76.24602357858788,72.77048744,0,0.0
184,2013-07-11 16:00:00,69.45045876700722,69.45045876700722,63.2166709096874,76.02105907038069,72.18360109,0,0.0
185,2013-07-11 17:00:00,69.45588778179176,69.45588778179176,63.19406428317725,75.66060132524464,72.2317116,0,0.0
186,2013-07-11 18:00:00,69.46131679657628,69.46131679657628,63.5018915676439,75.88324112591391,72.14511125,0,0.0
187,2013-07-11 19:00:00,69.46674581136084,69.46674581136084,62.749077538113276,76.00097849370256,72.66568122,0,0.0
188,2013-07-11 20:00:00,69.47217482614538,69.47217482614538,63.365361625507,75.6445201154202,71.74663208,0,0.0
189,2013-07-11 21:00:00,69.4776038409299,69.4776038409299,63.54237466972394,75.90405177884111,71.47523835,0,0.0
190,2013-07-11 22:00:00,69.48303285571444,69.48303285571444,63.33852148999975,75.9081515972641,70.17998073,0,0.0
191,2013-07-11 23:00:00,69.48846187049898,69.48846187049898,62.946292685957985,76.63661747173502,70.01828427,0,0.0
192,2013-07-12 00:00:00,69.49389088528352,69.49389088528352,62.91153697745032,76.16107338601245,69.63409091,0,0.0
193,2013-07-12 01:00:00,69.49931990006806,69.49931990006806,62.96636745456052,76.26502331525082,69.24166979,0,0.0
194,2013-07-12 02:00:00,69.5047489148526,69.5047489148526,62.789657703513804,75.80158036387112,69.44746561,0,0.0
195,2013-07-12 03:00:00,69.51017792963714,69.51017792963714,63.24607438287161,76.25185219561655,69.56135461,0,0.0
196,2013-07-12 04:00:00,69.51560694442168,69.51560694442168,64.0852576541399,75.53234395488062,67.43148423,0,0.0
197,2013-07-12 05:00:00,69.5210359592062,69.5210359592062,63.46860876321182,76.03143496798653,67.27588501,0,0.0
198,2013-07-12 06:00:00,69.52646497399076,69.52646497399076,63.29986783581694,75.77595285087511,67.64302314,0,0.0
199,2013-07-12 07:00:00,69.5318939887753,69.5318939887753,63.36455469864394,76.02986295432147,67.11633221,0,0.0
200,2013-07-12 08:00:00,69.53732300355982,69.53732300355982,63.349040269115065,75.45356281058541,68.58615434,0,0.0
201,2013-07-12 09:00:00,69.54275201834436,69.54275201834436,63.664248741372674,75.98401297792772,68.54878335,0,0.0
202,2013-07-12 10:00:00,69.5481810331289,69.5481810331289,63.278819188800554,75.78362039632682,69.78361434,0,0.0
203,2013-07-12 11:00:00,69.55361004791344,69.55361004791344,64.02569665965986,76.43898366029885,70.13666468,0,0.0
204,2013-07-12 12:00:00,69.55903906269798,69.55903906269798,63.12808691041983,75.31796676306995,71.79856679999997,0,0.0
205,2013-07-12 13:00:00,69.56446807748252,69.56446807748252,63.495556429323464,75.95428406369652,72.95326709,0,0.0
206,2013-07-12 14:00:00,69.56989709226706,69.56989709226706,63.87517127168789,75.96006396676344,73.38358272,0,0.0
207,2013-07-12 15:00:00,69.5753261070516,69.5753261070516,63.21112435791039,75.54067135618442,72.72556855,0,0.0
208,2013-07-12 16:00:00,69.58075512183612,69.58075512183612,62.99217899080571,75.58260439635049,74.27730941,0,0.0
209,2013-07-12 17:00:00,69.58618413662067,69.58618413662067,63.31039759890029,76.00677787725049,73.58946213,0,0.0
210,2013-07-12 18:00:00,69.5916131514052,69.5916131514052,63.46181005063118,76.12199777159391,73.07774519,0,0.0
211,2013-07-12 19:00:00,69.59704216618974,69.59704216618974,63.26005421109563,75.83395882633565,74.52428051,0,0.0
212,2013-07-12 20:00:00,69.60247118097428,69.60247118097428,63.468161867797726,76.28438252278751,72.52552383,0,0.0
213,2013-07-12 21:00:00,69.60790019575882,69.60790019575882,63.14682520710813,75.31504793715465,72.64264374,0,0.0
214,2013-07-12 22:00:00,69.61332921054336,69.61332921054336,63.802577361400544,75.16821836503922,73.47727338,0,0.0
215,2013-07-12 23:00:00,69.6187582253279,69.6187582253279,63.65010497498518,75.90912085152375,72.37521094,0,0.0
216,2013-07-13 00:00:00,69.62418724011243,69.62418724011243,62.84800481610628,76.34913519928469,71.20816904,0,0.0
217,2013-07-13 01:00:00,69.62961625489697,69.62961625489697,63.736197019543376,76.2856634991609,72.23586399,0,0.0
218,2013-07-13 02:00:00,69.63504526968151,69.63504526968151,63.5123228662024,75.97735197607341,71.09992340000002,0,0.0
219,2013-07-13 03:00:00,69.64047428446605,69.64047428446605,63.33247009081606,76.0003789673517,70.95986451,0,0.0
220,2013-07-13 04:00:00,69.64590329925059,69.64590329925059,63.472777854179036,75.83384012588226,70.25370091,0,0.0
221,2013-07-13 05:00:00,69.65133231403512,69.65133231403512,63.18055706805197,76.1495474594185,71.29442554,0,0.0
222,2013-07-13 06:00:00,69.65676132881966,69.65676132881966,63.33113189216534,76.09492739180291,70.37620145,0,0.0
223,2013-07-13 07:00:00,69.6621903436042,69.6621903436042,63.702650896820394,76.03203390889725,70.33534302,0,0.0
224,2013-07-13 08:00:00,69.66761935838873,69.66761935838873,63.18056996429885,75.9034827504955,68.96127518,0,0.0
225,2013-07-13 09:00:00,69.67304837317327,69.67304837317327,63.13300471579676,76.31689335248994,68.67478951,0,0.0
226,2013-07-13 10:00:00,69.67847738795781,69.67847738795781,63.68046791870185,75.88532472485265,68.68142551,0,0.0
227,2013-07-13 11:00:00,69.68390640274235,69.68390640274235,63.28810747954239,76.03405914549036,70.09922792,0,0.0
228,2013-07-13 12:00:00,69.68933541752689,69.68933541752689,63.746563866921996,75.42268706265972,69.29115996,0,0.0
229,2013-07-13 13:00:00,69.69476443231142,69.69476443231142,63.03239305196548,75.90295710016031,69.14944184,0,0.0
230,2013-07-13 14:00:00,69.70019344709597,69.70019344709597,63.55746702249751,76.20695030182327,69.38045679999999,0,0.0
231,2013-07-13 15:00:00,69.70562246188051,69.70562246188051,63.75880801314744,75.84419120500534,68.32729437,0,0.0
232,2013-07-13 16:00:00,69.71105147666503,69.71105147666503,63.03883742027872,75.7836658411611,68.71167009999999,0,0.0
233,2013-07-13 17:00:00,69.71648049093723,69.71648049093723,63.54359057629319,75.98229995056508,69.43031387,0,0.0
234,2013-07-13 18:00:00,69.72190950520942,69.72190950520942,62.6879829064166,75.37358578072784,69.12568539,0,0.0
